Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Purpose,Interest_Rate,Application_Date,Loan_Status,Total_Income,Loan_to_Income_Ratio,Application_Year,Application_Month,Is_Default
LN100685,Male,No,0,Graduate,No,6636,2687,15.0,180,1,Semiurban,Home,6.36,2022-02-17,Fully Paid,9323,1.6089241660409739,2022,February,0.0
LN100686,Male,No,0,Not Graduate,Yes,4651,0,8.0,180,1,Semiurban,Personal,8.89,2024-02-09,Charged Off,4651,1.7200602021070737,2024,February,1.0
LN100687,Male,Yes,0,Graduate,Yes,6864,0,18.0,120,1,Semiurban,Personal,11.77,2023-10-13,Fully Paid,6864,2.6223776223776225,2023,October,0.0
LN100688,Female,Yes,0,Graduate,No,7141,2037,21.0,120,1,Semiurban,Home,13.36,2022-06-21,Fully Paid,9178,2.288080191762911,2022,June,0.0
LN100689,Male,No,0,Graduate,No,5893,3130,11.0,240,1,Urban,Home,11.57,2023-09-05,Charged Off,9023,1.2191067272525768,2023,September,1.0
LN100690,Male,Yes,0,Not Graduate,No,6718,0,11.0,360,1,Urban,Home,12.21,2023-11-30,Charged Off,6718,1.637392080976481,2023,November,1.0
LN100691,Male,Yes,1,Graduate,No,5339,3595,29.0,360,1,Urban,Personal,9.82,2024-06-14,Fully Paid,8934,3.246026415939109,2024,June,0.0
LN100692,Male,Yes,0,Graduate,No,4655,0,12.0,120,0,Semiurban,Personal,12.74,2022-11-11,Fully Paid,4655,2.577873254564984,2022,November,0.0
LN100693,Male,Yes,0,Graduate,No,6092,6002,42.0,60,1,Semiurban,Personal,16.19,2023-01-11,Charged Off,12094,3.472796427980817,2023,January,1.0
LN100694,Male,Yes,3,Graduate,No,4896,3230,23.0,360,1,Urban,Home,13.47,2024-03-16,Charged Off,8126,2.830420871277381,2024,March,1.0
LN100695,Female,Yes,0,Graduate,No,4358,4462,29.0,84,1,Semiurban,Personal,13.83,2024-05-24,Fully Paid,8820,3.2879818594104306,2024,May,0.0
LN100696,Male,Yes,1,Not Graduate,No,3538,0,5.0,360,1,Semiurban,Medical,12.03,2023-06-17,Charged Off,3538,1.4132278123233466,2023,June,1.0
LN100697,Female,Yes,0,Graduate,No,7686,2371,29.0,180,1,Semiurban,Education,5.74,2024-03-20,Current,10057,2.88356368698419,2024,March,
LN100698,Male,No,2,Not Graduate,Yes,6020,5084,9.0,300,1,Semiurban,Personal,7.34,2023-02-24,Fully Paid,11104,0.8105187319884726,2023,February,0.0
LN100699,Male,Yes,2,Graduate,No,10253,0,27.0,360,1,Semiurban,Auto,12.59,2023-01-31,Fully Paid,10253,2.633375597386131,2023,January,0.0
LN100700,Male,No,0,Graduate,No,3407,0,7.0,120,1,Semiurban,Auto,10.96,2023-06-06,Charged Off,3407,2.0545934840035223,2023,June,1.0
LN100701,Male,Yes,0,Graduate,Yes,6197,2986,16.0,120,1,Urban,Personal,12.54,2022-07-06,Fully Paid,9183,1.7423499945551562,2022,July,0.0
LN100702,Male,Yes,0,Graduate,No,7672,0,24.0,120,1,Urban,Business,16.87,2023-10-07,Fully Paid,7672,3.1282586027111576,2023,October,0.0
LN100703,Male,Yes,0,Not Graduate,No,5609,2930,27.0,180,1,Urban,Education,13.54,2022-02-02,Current,8539,3.1619627591052817,2022,February,
LN100704,Male,Yes,2,Not Graduate,No,6993,0,6.0,240,1,Semiurban,Business,15.41,2022-03-10,Fully Paid,6993,0.858000858000858,2022,March,0.0
LN100705,Male,Yes,2,Not Graduate,No,3547,6188,24.0,300,1,Rural,Home,11.33,2023-08-15,Fully Paid,9735,2.4653312788906008,2023,August,0.0
LN100706,Male,Yes,0,Graduate,No,6060,2275,15.0,120,1,Semiurban,Home,8.17,2022-07-10,Current,8335,1.799640071985603,2022,July,
LN100707,Female,Yes,0,Graduate,No,5179,5618,21.0,360,1,Urban,Home,10.8,2022-04-11,Fully Paid,10797,1.944984717977216,2022,April,0.0
LN100708,Male,Yes,0,Graduate,No,9858,4678,44.0,300,1,Rural,Auto,8.18,2023-04-30,Fully Paid,14536,3.026967528893781,2023,April,0.0
LN100709,Female,No,0,Not Graduate,No,7496,0,12.0,180,1,Rural,Education,16.45,2022-10-12,Fully Paid,7496,1.6008537886873,2022,October,0.0
LN100710,Female,Yes,2,Graduate,No,9345,2040,38.0,120,1,Rural,Home,13.77,2024-01-03,Fully Paid,11385,3.3377250768555116,2024,January,0.0
LN100711,Female,Yes,0,Graduate,No,10676,4411,19.0,120,1,Semiurban,Home,12.82,2023-01-25,Fully Paid,15087,1.259362364949957,2023,January,0.0
LN100712,Male,No,0,Graduate,No,5888,0,15.0,240,0,Rural,Business,15.33,2023-07-19,Charged Off,5888,2.547554347826087,2023,July,1.0
LN100713,Male,Yes,0,Graduate,No,7382,0,19.0,180,1,Urban,Business,5.0,2022-06-09,Fully Paid,7382,2.573828230831753,2022,June,0.0
LN100714,Male,Yes,0,Not Graduate,No,4743,0,7.0,240,1,Urban,Personal,13.06,2024-06-10,Fully Paid,4743,1.4758591608686484,2024,June,0.0
LN100715,Female,Yes,0,Graduate,No,8087,2810,18.0,360,1,Urban,Personal,6.41,2023-07-08,Current,10897,1.6518307791135174,2023,July,
LN100716,Female,Yes,1,Graduate,No,8511,1442,30.0,300,1,Semiurban,Personal,10.97,2022-02-16,Fully Paid,9953,3.014166582939817,2022,February,0.0
LN100717,Female,No,0,Graduate,No,7888,0,23.0,180,1,Urban,Education,9.91,2022-06-08,Current,7888,2.915821501014199,2022,June,
LN100718,Male,Yes,2,Graduate,No,5885,1022,12.0,240,1,Semiurban,Business,13.32,2023-03-22,Fully Paid,6907,1.7373678876502099,2023,March,0.0
LN100719,Female,Yes,0,Graduate,No,13117,0,29.0,360,1,Semiurban,Home,11.8,2023-11-27,Fully Paid,13117,2.210871388274758,2023,November,0.0
LN100720,Female,Yes,3,Graduate,No,7134,1856,9.0,60,1,Urban,Education,15.71,2024-01-28,Fully Paid,8990,1.0011123470522802,2024,January,0.0
LN100721,Male,Yes,2,Not Graduate,Yes,18677,1221,27.0,360,1,Rural,Education,8.89,2023-06-07,Fully Paid,19898,1.3569202934968339,2023,June,0.0
LN100722,Male,Yes,2,Not Graduate,No,4752,0,10.0,300,1,Urban,Personal,13.48,2023-10-28,Fully Paid,4752,2.1043771043771042,2023,October,0.0
LN100723,Female,Yes,0,Graduate,No,8804,3800,13.0,240,1,Urban,Personal,11.57,2024-01-02,Charged Off,12604,1.0314185972707077,2024,January,1.0
LN100724,Male,No,0,Graduate,No,9968,2100,37.0,240,1,Rural,Personal,5.28,2022-06-04,Fully Paid,12068,3.065959562479284,2022,June,0.0
LN100725,Female,Yes,0,Not Graduate,Yes,4784,0,13.0,60,1,Urban,Home,7.78,2022-12-05,Fully Paid,4784,2.717391304347826,2022,December,0.0
LN100726,Male,Yes,0,Graduate,No,6459,6061,42.0,120,1,Semiurban,Personal,10.48,2022-12-31,Fully Paid,12520,3.3546325878594248,2022,December,0.0
LN100727,Female,Yes,0,Graduate,No,4201,6313,28.0,84,0,Rural,Home,14.89,2024-03-05,Fully Paid,10514,2.663115845539281,2024,March,0.0
LN100728,Male,No,0,Graduate,No,10831,5671,55.0,360,1,Rural,Home,12.62,2023-11-30,Fully Paid,16502,3.3329293418979518,2023,November,0.0
LN100729,Male,Yes,0,Graduate,No,6839,0,16.0,360,1,Rural,Home,6.91,2023-07-28,Fully Paid,6839,2.3395233221231173,2023,July,0.0
LN100730,Male,Yes,2,Graduate,Yes,5187,5791,27.0,120,1,Urban,Auto,10.51,2022-05-28,Charged Off,10978,2.4594643833120786,2022,May,1.0
LN100731,Female,Yes,0,Not Graduate,Yes,10016,0,34.0,360,1,Semiurban,Education,18.06,2024-06-17,Fully Paid,10016,3.3945686900958467,2024,June,0.0
LN100732,Female,Yes,0,Graduate,No,7065,1790,22.0,300,1,Urban,Personal,11.39,2022-05-24,Fully Paid,8855,2.484472049689441,2022,May,0.0
LN100733,Male,Yes,3,Graduate,No,9503,0,19.0,120,1,Urban,Auto,9.85,2022-04-13,Fully Paid,9503,1.999368620435652,2022,April,0.0
LN100734,Male,Yes,3,Graduate,No,8272,1649,27.0,180,1,Urban,Auto,12.72,2024-03-22,Current,9921,2.721499848805564,2024,March,
LN100735,Female,No,2,Graduate,Yes,4950,0,16.0,60,1,Urban,Personal,13.67,2022-04-03,Charged Off,4950,3.2323232323232323,2022,April,1.0
LN100736,Male,Yes,0,Graduate,No,5816,6403,36.0,300,1,Rural,Education,9.4,2022-10-13,Fully Paid,12219,2.9462312791554135,2022,October,0.0
LN100737,Female,Yes,0,Graduate,No,5236,2042,17.0,240,1,Urban,Education,12.76,2023-02-28,Current,7278,2.3358065402583126,2023,February,
LN100738,Male,Yes,3,Graduate,No,4645,1764,17.0,120,1,Semiurban,Personal,9.85,2022-04-29,Charged Off,6409,2.6525198938992043,2022,April,1.0
LN100739,Male,Yes,0,Graduate,No,3852,2208,21.0,360,0,Semiurban,Personal,13.52,2022-01-29,Charged Off,6060,3.4653465346534653,2022,January,1.0
LN100740,Male,No,0,Not Graduate,No,14149,5343,20.0,360,1,Semiurban,Business,11.59,2023-05-26,Fully Paid,19492,1.0260619741432382,2023,May,0.0
LN100741,Male,No,0,Not Graduate,Yes,7836,2692,27.0,360,1,Rural,Business,12.69,2022-01-30,Charged Off,10528,2.564589665653495,2022,January,1.0
LN100742,Female,No,0,Graduate,Yes,8253,5484,22.0,300,1,Urban,Home,8.34,2024-05-21,Fully Paid,13737,1.6015141588410862,2024,May,0.0
LN100743,Male,Yes,0,Graduate,No,10434,3593,35.0,240,1,Semiurban,Home,8.13,2023-01-01,Fully Paid,14027,2.495187851999715,2023,January,0.0
LN100744,Male,Yes,1,Graduate,No,5796,4189,24.0,300,0,Semiurban,Personal,14.31,2024-03-10,Charged Off,9985,2.4036054081121683,2024,March,1.0
LN100745,Female,Yes,2,Graduate,Yes,4301,0,5.0,180,1,Urban,Education,10.72,2022-05-18,Fully Paid,4301,1.162520344106022,2022,May,0.0
LN100746,Male,Yes,1,Graduate,No,9194,0,12.0,84,1,Semiurban,Home,12.0,2023-04-20,Fully Paid,9194,1.3051990428540352,2023,April,0.0
LN100747,Male,Yes,0,Graduate,Yes,4530,1339,15.0,300,1,Rural,Business,9.93,2023-07-17,Fully Paid,5869,2.5558016697904242,2023,July,0.0
LN100748,Female,No,2,Graduate,No,9114,2124,13.0,240,1,Urban,Home,14.15,2023-01-27,Fully Paid,11238,1.1567894643174943,2023,January,0.0
LN100749,Female,Yes,1,Not Graduate,No,4087,0,6.0,240,0,Urban,Medical,8.87,2023-03-11,Fully Paid,4087,1.4680694886224614,2023,March,0.0
LN100750,Male,Yes,0,Not Graduate,No,4422,1952,19.0,360,1,Urban,Auto,10.53,2024-03-14,Fully Paid,6374,2.980859742704738,2024,March,0.0
LN100751,Female,Yes,1,Not Graduate,No,5597,1027,11.0,180,1,Rural,Auto,13.75,2022-08-22,Fully Paid,6624,1.6606280193236715,2022,August,0.0
LN100752,Female,Yes,0,Graduate,No,8988,0,19.0,180,1,Semiurban,Home,15.11,2022-02-24,Fully Paid,8988,2.113929684023142,2022,February,0.0
LN100753,Male,Yes,0,Graduate,No,12431,1325,46.0,360,1,Semiurban,Home,9.17,2022-10-19,Fully Paid,13756,3.343995347484734,2022,October,0.0
LN100754,Male,Yes,3,Graduate,No,8248,2761,16.0,240,1,Semiurban,Personal,17.86,2024-01-22,Fully Paid,11009,1.4533563448087927,2024,January,0.0
LN100755,Female,No,0,Graduate,No,5673,5457,21.0,360,1,Rural,Home,12.1,2022-11-08,Fully Paid,11130,1.8867924528301887,2022,November,0.0
LN100756,Female,No,0,Graduate,Yes,9807,3677,33.0,120,1,Rural,Education,7.35,2023-07-02,Fully Paid,13484,2.447345001483239,2023,July,0.0
LN100757,Male,Yes,3,Graduate,No,4048,2097,17.0,360,0,Rural,Education,12.29,2022-03-30,Fully Paid,6145,2.7664768104149715,2022,March,0.0
LN100758,Female,Yes,1,Graduate,No,5041,2079,23.0,120,1,Rural,Home,9.66,2022-07-31,Charged Off,7120,3.230337078651685,2022,July,1.0
LN100759,Female,Yes,0,Not Graduate,No,7308,0,24.0,120,0,Semiurban,Home,12.52,2022-11-14,Charged Off,7308,3.284072249589491,2022,November,1.0
LN100760,Male,Yes,0,Graduate,No,9306,0,27.0,60,1,Semiurban,Auto,10.85,2024-05-26,Fully Paid,9306,2.9013539651837523,2024,May,0.0
LN100761,Male,No,0,Graduate,No,6576,0,9.0,300,0,Rural,Home,11.26,2024-01-27,Charged Off,6576,1.3686131386861313,2024,January,1.0
LN100762,Male,Yes,1,Graduate,No,6327,2593,8.0,240,1,Rural,Home,7.81,2023-04-10,Charged Off,8920,0.8968609865470852,2023,April,1.0
LN100763,Female,Yes,0,Graduate,No,6459,0,12.0,180,0,Urban,Personal,14.47,2022-03-28,Fully Paid,6459,1.8578727357176033,2022,March,0.0
LN100764,Male,Yes,0,Graduate,No,10399,4713,18.0,360,1,Urban,Medical,6.95,2023-02-13,Current,15112,1.1911064055055585,2023,February,
LN100765,Male,Yes,3,Graduate,No,5353,2518,21.0,300,1,Rural,Education,7.12,2022-08-28,Fully Paid,7871,2.6680218523694577,2022,August,0.0
LN100766,Female,No,0,Graduate,No,4926,5531,27.0,84,1,Urban,Home,12.29,2024-04-11,Fully Paid,10457,2.582002486372765,2024,April,0.0
LN100767,Female,Yes,0,Graduate,Yes,6423,2471,8.0,84,1,Rural,Personal,16.61,2023-12-01,Charged Off,8894,0.8994827973914998,2023,December,1.0
LN100768,Male,Yes,0,Graduate,No,10945,3305,44.0,360,1,Semiurban,Business,9.77,2022-02-26,Charged Off,14250,3.087719298245614,2022,February,1.0
LN100769,Female,Yes,1,Graduate,No,5564,0,8.0,240,1,Urban,Auto,13.45,2022-04-23,Fully Paid,5564,1.4378145219266714,2022,April,0.0
LN100770,Male,Yes,0,Graduate,Yes,6451,0,13.0,300,1,Urban,Personal,14.76,2024-01-05,Fully Paid,6451,2.0151914431871027,2024,January,0.0
LN100771,Female,No,0,Not Graduate,No,4026,1660,15.0,360,1,Urban,Education,13.85,2022-03-11,Fully Paid,5686,2.638058389025677,2022,March,0.0
LN100772,Male,No,2,Graduate,No,6547,3130,19.0,120,0,Urban,Personal,9.91,2024-01-09,Fully Paid,9677,1.9634184147979745,2024,January,0.0
LN100773,Male,No,0,Graduate,No,7698,0,15.0,240,1,Semiurban,Home,7.18,2024-02-07,Fully Paid,7698,1.9485580670303975,2024,February,0.0
LN100774,Female,No,0,Graduate,No,4532,0,4.0,120,1,Semiurban,Auto,5.0,2023-11-23,Fully Paid,4532,0.8826125330979699,2023,November,0.0
LN100775,Male,Yes,0,Not Graduate,No,10406,1368,22.0,120,1,Rural,Auto,10.08,2022-07-03,Charged Off,11774,1.8685238661457448,2022,July,1.0
LN100776,Male,No,0,Not Graduate,Yes,7663,5360,37.0,180,0,Semiurban,Medical,15.12,2023-12-04,Charged Off,13023,2.8411272364278584,2023,December,1.0
LN100777,Female,Yes,0,Graduate,No,5862,0,19.0,300,0,Semiurban,Home,7.07,2024-01-14,Charged Off,5862,3.2412146025247357,2024,January,1.0
LN100778,Female,Yes,0,Graduate,No,7683,0,15.0,360,1,Semiurban,Home,13.45,2022-10-03,Fully Paid,7683,1.952362358453729,2022,October,0.0
LN100779,Female,No,0,Not Graduate,No,8425,0,16.0,300,1,Semiurban,Personal,7.67,2022-08-21,Fully Paid,8425,1.8991097922848665,2022,August,0.0
LN100780,Female,Yes,0,Graduate,Yes,3682,0,10.0,240,1,Semiurban,Auto,11.37,2022-02-23,Fully Paid,3682,2.7159152634437804,2022,February,0.0
LN100781,Male,No,2,Graduate,No,7790,3045,36.0,120,1,Urban,Auto,13.48,2022-09-14,Charged Off,10835,3.3225657591139823,2022,September,1.0
LN100782,Male,Yes,0,Graduate,No,10797,2109,20.0,300,1,Urban,Home,8.69,2022-03-31,Fully Paid,12906,1.549666821633349,2022,March,0.0
LN100783,Male,Yes,2,Not Graduate,No,5328,0,11.0,180,1,Urban,Home,11.6,2024-01-08,Fully Paid,5328,2.0645645645645647,2024,January,0.0
LN100784,Male,No,2,Not Graduate,No,5905,1187,21.0,360,1,Urban,Personal,9.55,2024-01-29,Fully Paid,7092,2.961082910321489,2024,January,0.0
LN100785,Female,No,0,Graduate,No,6247,1081,18.0,84,1,Semiurban,Education,13.47,2023-10-25,Fully Paid,7328,2.4563318777292578,2023,October,0.0
LN100786,Female,Yes,3,Graduate,No,9345,0,10.0,120,0,Urban,Business,11.82,2023-03-11,Charged Off,9345,1.0700909577314073,2023,March,1.0
LN100787,Male,Yes,0,Graduate,No,4788,1257,15.0,180,1,Rural,Personal,11.2,2023-09-17,Fully Paid,6045,2.4813895781637716,2023,September,0.0
LN100788,Male,Yes,3,Graduate,No,8283,0,11.0,300,1,Rural,Auto,16.45,2023-02-12,Current,8283,1.3280212483399734,2023,February,
LN100789,Female,Yes,0,Not Graduate,No,6288,3241,21.0,84,1,Rural,Personal,13.32,2022-09-26,Charged Off,9529,2.203798929583377,2022,September,1.0
LN100790,Male,Yes,1,Graduate,Yes,12660,0,28.0,360,1,Rural,Auto,8.58,2023-10-31,Fully Paid,12660,2.211690363349131,2023,October,0.0
LN100791,Female,No,0,Graduate,No,6417,3681,32.0,60,1,Urban,Education,10.7,2023-01-01,Fully Paid,10098,3.1689443454149337,2023,January,0.0
LN100792,Male,Yes,1,Graduate,Yes,3112,0,6.0,240,1,Semiurban,Business,10.73,2024-05-08,Fully Paid,3112,1.9280205655526992,2024,May,0.0
LN100793,Female,No,0,Graduate,No,8846,0,14.0,84,1,Urban,Home,11.28,2022-12-17,Current,8846,1.5826362197603436,2022,December,
LN100794,Male,Yes,0,Graduate,No,8130,2555,15.0,120,1,Rural,Personal,19.84,2022-10-26,Fully Paid,10685,1.4038371548900328,2022,October,0.0
LN100795,Female,Yes,1,Graduate,No,7545,2936,33.0,120,1,Rural,Home,12.3,2022-06-08,Fully Paid,10481,3.1485545272397673,2022,June,0.0
LN100796,Female,No,0,Graduate,No,10685,2133,16.0,60,1,Rural,Personal,5.0,2023-05-02,Charged Off,12818,1.2482446559525666,2023,May,1.0
LN100797,Male,Yes,1,Graduate,No,3845,3249,14.0,60,1,Semiurban,Education,9.1,2024-04-21,Fully Paid,7094,1.973498731322244,2024,April,0.0
LN100798,Female,Yes,0,Graduate,Yes,5066,5086,13.0,120,1,Rural,Home,5.0,2024-01-07,Charged Off,10152,1.28053585500394,2024,January,1.0
LN100799,Female,Yes,0,Graduate,No,6980,2071,26.0,120,1,Urban,Medical,9.85,2023-06-10,Fully Paid,9051,2.8726107612418517,2023,June,0.0
LN100800,Female,No,2,Graduate,Yes,7401,2431,20.0,120,1,Urban,Home,5.0,2022-12-21,Charged Off,9832,2.034174125305126,2022,December,1.0
LN100801,Male,No,3,Not Graduate,Yes,6621,1700,15.0,120,1,Rural,Auto,7.95,2023-09-13,Fully Paid,8321,1.8026679485638746,2023,September,0.0
LN100802,Male,Yes,3,Not Graduate,No,4046,4355,15.0,180,1,Semiurban,Medical,5.68,2023-02-05,Fully Paid,8401,1.7855017259850017,2023,February,0.0
LN100803,Female,Yes,3,Not Graduate,No,5925,2898,27.0,84,1,Rural,Home,12.34,2023-02-09,Fully Paid,8823,3.060183611016661,2023,February,0.0
LN100804,Male,Yes,0,Graduate,No,12311,472,29.0,360,1,Urban,Auto,11.0,2022-04-06,Charged Off,12783,2.2686380348900883,2022,April,1.0
LN100805,Female,No,0,Not Graduate,No,4711,3659,23.0,360,1,Rural,Home,12.06,2023-12-08,Current,8370,2.7479091995221028,2023,December,
LN100806,Female,No,2,Graduate,Yes,6925,2097,29.0,360,1,Semiurban,Home,10.63,2023-07-24,Fully Paid,9022,3.2143648858346263,2023,July,0.0
LN100807,Female,Yes,0,Graduate,No,8295,2514,35.0,300,1,Rural,Education,6.12,2023-01-27,Fully Paid,10809,3.2380423720973264,2023,January,0.0
LN100808,Male,Yes,0,Graduate,No,9244,0,16.0,360,1,Rural,Medical,12.8,2022-12-18,Charged Off,9244,1.7308524448290783,2022,December,1.0
LN100809,Male,Yes,1,Graduate,No,8830,678,32.0,300,1,Rural,Home,17.73,2024-03-16,Fully Paid,9508,3.3655868742111905,2024,March,0.0
LN100810,Male,No,0,Graduate,No,5776,0,5.0,240,1,Urban,Personal,12.43,2023-10-28,Fully Paid,5776,0.8656509695290858,2023,October,0.0
LN100811,Female,No,1,Graduate,No,5059,5139,19.0,300,1,Rural,Personal,9.51,2023-07-30,Fully Paid,10198,1.8631104138066288,2023,July,0.0
LN100812,Male,Yes,1,Graduate,Yes,12700,5162,57.0,300,1,Urban,Business,6.0,2023-11-01,Fully Paid,17862,3.191132012092711,2023,November,0.0
LN100813,Female,Yes,0,Graduate,No,9579,0,15.0,360,1,Urban,Home,7.82,2024-02-16,Fully Paid,9579,1.5659254619480112,2024,February,0.0
LN100814,Female,Yes,1,Graduate,No,7160,4222,17.0,84,1,Semiurban,Auto,12.59,2023-09-25,Fully Paid,11382,1.4935863644350729,2023,September,0.0
LN100815,Male,No,2,Graduate,No,11383,0,18.0,240,1,Rural,Auto,14.76,2022-10-15,Fully Paid,11383,1.5813054555038215,2022,October,0.0
LN100816,Female,Yes,0,Graduate,No,4022,0,10.0,360,1,Semiurban,Auto,11.91,2023-06-07,Fully Paid,4022,2.486325211337643,2023,June,0.0
LN100817,Male,No,0,Not Graduate,No,4310,6734,22.0,120,1,Rural,Medical,13.8,2023-12-27,Fully Paid,11044,1.9920318725099602,2023,December,0.0
LN100818,Male,Yes,0,Not Graduate,No,3138,3106,17.0,360,1,Semiurban,Business,13.48,2022-06-11,Fully Paid,6244,2.7226137091607945,2022,June,0.0
LN100819,Male,Yes,0,Graduate,No,7370,0,24.0,240,1,Urban,Home,12.77,2023-09-09,Current,7370,3.2564450474898234,2023,September,
LN100820,Female,Yes,3,Graduate,No,7496,4659,32.0,120,1,Rural,Personal,8.7,2023-10-21,Fully Paid,12155,2.632661456190868,2023,October,0.0
LN100821,Male,Yes,0,Graduate,No,4180,2661,9.0,240,1,Urban,Education,11.61,2022-07-01,Fully Paid,6841,1.315597134921795,2022,July,0.0
LN100822,Male,Yes,1,Not Graduate,No,9450,0,31.0,360,1,Rural,Education,8.03,2024-04-29,Charged Off,9450,3.2804232804232805,2024,April,1.0
LN100823,Male,No,0,Graduate,No,3486,0,5.0,120,0,Urban,Personal,11.06,2023-07-03,Current,3486,1.4343086632243258,2023,July,
LN100824,Male,Yes,0,Graduate,No,7946,0,10.0,60,1,Semiurban,Education,12.16,2022-03-23,Fully Paid,7946,1.2584948401711553,2022,March,0.0
LN100825,Female,Yes,2,Graduate,No,8602,5337,15.0,120,1,Semiurban,Education,16.88,2023-06-08,Fully Paid,13939,1.0761173685343282,2023,June,0.0
LN100826,Male,Yes,1,Graduate,No,7339,8130,36.0,84,1,Urban,Medical,6.42,2022-01-04,Fully Paid,15469,2.3272351153920745,2022,January,0.0
LN100827,Male,No,0,Graduate,No,3994,5884,11.0,360,1,Urban,Home,12.69,2023-05-10,Charged Off,9878,1.1135857461024499,2023,May,1.0
LN100828,Female,No,0,Not Graduate,No,10642,2122,15.0,240,1,Urban,Medical,16.18,2023-07-09,Fully Paid,12764,1.1751801942964588,2023,July,0.0
LN100829,Male,Yes,0,Graduate,No,5842,560,10.0,240,1,Urban,Personal,13.66,2022-02-20,Fully Paid,6402,1.5620118712902218,2022,February,0.0
LN100830,Male,Yes,0,Graduate,No,5849,2498,13.0,360,1,Urban,Personal,13.92,2022-09-18,Fully Paid,8347,1.557445788906194,2022,September,0.0
LN100831,Male,Yes,1,Not Graduate,No,5454,2009,18.0,360,1,Semiurban,Business,13.06,2022-05-14,Fully Paid,7463,2.4118987002545893,2022,May,0.0
LN100832,Male,Yes,0,Not Graduate,No,8942,2534,34.0,360,1,Rural,Education,15.54,2023-08-22,Fully Paid,11476,2.9627047751829907,2023,August,0.0
LN100833,Male,No,0,Graduate,No,5747,0,16.0,240,0,Semiurban,Education,7.19,2022-12-28,Charged Off,5747,2.7840612493474857,2022,December,1.0
LN100834,Male,No,0,Graduate,No,4565,2748,11.0,300,1,Rural,Education,6.15,2023-07-22,Fully Paid,7313,1.5041706549979488,2023,July,0.0
LN100835,Male,No,3,Graduate,Yes,9859,2853,19.0,84,1,Semiurban,Education,10.98,2022-08-05,Charged Off,12712,1.4946507237256137,2022,August,1.0
LN100836,Female,Yes,0,Not Graduate,No,6867,4182,38.0,180,1,Semiurban,Medical,5.0,2024-05-27,Fully Paid,11049,3.4392252692551364,2024,May,0.0
LN100837,Male,Yes,0,Graduate,No,9988,3152,11.0,240,1,Semiurban,Business,15.31,2022-03-09,Fully Paid,13140,0.837138508371385,2022,March,0.0
LN100838,Female,No,2,Not Graduate,Yes,7048,3805,34.0,180,1,Semiurban,Home,15.27,2024-05-13,Fully Paid,10853,3.1327743481065142,2024,May,0.0
LN100839,Female,Yes,0,Graduate,No,5329,0,7.0,360,1,Semiurban,Home,9.48,2023-07-10,Fully Paid,5329,1.3135672734096453,2023,July,0.0
LN100840,Male,Yes,0,Graduate,No,3645,5516,31.0,360,0,Urban,Education,9.7,2022-05-23,Fully Paid,9161,3.3839100534876105,2022,May,0.0
LN100841,Female,Yes,2,Graduate,No,7382,0,13.0,180,1,Rural,Home,10.75,2022-12-12,Current,7382,1.761040368463831,2022,December,
LN100842,Male,Yes,3,Graduate,No,6252,8031,28.0,120,1,Rural,Personal,11.18,2023-07-08,Fully Paid,14283,1.960372470769446,2023,July,0.0
LN100843,Female,Yes,3,Graduate,Yes,9079,2978,33.0,120,1,Urban,Home,11.45,2023-10-13,Fully Paid,12057,2.736999253545658,2023,October,0.0
LN100844,Male,No,1,Graduate,No,5656,4668,25.0,240,1,Rural,Personal,12.95,2023-08-08,Current,10324,2.421542037969779,2023,August,
LN100845,Male,Yes,0,Graduate,No,8033,835,15.0,240,1,Urban,Home,10.4,2024-02-18,Current,8868,1.6914749661705006,2024,February,
LN100846,Male,Yes,2,Not Graduate,No,6945,0,16.0,84,1,Urban,Education,14.3,2022-07-13,Fully Paid,6945,2.3038156947444204,2022,July,0.0
LN100847,Male,Yes,0,Graduate,No,5171,2383,21.0,300,1,Urban,Auto,12.56,2023-10-29,Fully Paid,7554,2.7799841143764894,2023,October,0.0
LN100848,Male,No,1,Graduate,No,5811,1421,7.0,180,1,Rural,Personal,8.88,2022-09-03,Current,7232,0.9679203539823009,2022,September,
LN100849,Female,Yes,0,Graduate,Yes,4279,0,4.0,60,1,Rural,Medical,15.67,2022-11-10,Charged Off,4279,0.9347978499649451,2022,November,1.0
LN100850,Male,Yes,1,Graduate,No,13047,0,27.0,300,1,Rural,Business,6.25,2023-12-31,Fully Paid,13047,2.0694412508622673,2023,December,0.0
LN100851,Female,No,0,Graduate,No,7971,0,9.0,300,1,Urban,Education,10.68,2023-01-19,Fully Paid,7971,1.1290929619872037,2023,January,0.0
LN100852,Male,No,0,Graduate,No,4187,0,11.0,120,1,Semiurban,Home,14.38,2024-02-04,Fully Paid,4187,2.627179364700263,2024,February,0.0
LN100853,Female,No,3,Not Graduate,No,12782,2718,21.0,240,1,Semiurban,Business,8.47,2024-02-28,Fully Paid,15500,1.3548387096774193,2024,February,0.0
LN100854,Male,No,0,Graduate,No,4690,0,9.0,84,1,Urban,Business,12.08,2022-10-04,Fully Paid,4690,1.9189765458422174,2022,October,0.0
LN100855,Male,Yes,0,Graduate,No,5623,1673,10.0,300,1,Semiurban,Business,12.9,2022-03-13,Fully Paid,7296,1.3706140350877194,2022,March,0.0
